sample_id,timestamp_s,spindle_speed_rpm,feed_rate_mm_min,depth_of_cut_mm,cutting_speed_m_min,material_hardness_HRC,spindle_motor_current_A,spindle_torque_Nm,spindle_temp_C,coolant_temp_C,ambient_temp_C,vibration_x_g,vibration_y_g,vibration_z_g,surface_roughness_Ra,dimensional_error_mm,tool_wear_mm,cycle_time_s,tool_condition,fault_label
1775,20599.1,1309,232.5,1.65,0.33,41.7,16.17,21.96,62.6,27.9,26.8,0.285,0.1689,0.01,6.381,0.0993,0.349,41.8,Critical,1
1776,20612.4,1339,171.2,0.94,0.34,51.9,15.74,23.61,66.2,29.9,25.8,0.233,0.1836,0.1154,6.703,0.1023,0.3185,50.0,Critical,1
1777,20623.4,1326,202.2,0.9,0.33,22.8,15.15,20.13,59.5,25.9,25.0,0.2428,0.1006,0.1599,5.514,0.1425,0.3027,43.4,Critical,1
1778,20636.5,1151,226.4,1.34,0.29,31.1,15.68,21.31,57.8,27.2,24.6,0.3255,0.238,0.087,6.198,0.0984,0.3137,50.3,Critical,1
1779,20647.2,1059,213.6,1.73,0.27,36.3,15.74,22.78,58.1,29.8,25.5,0.3668,0.1835,0.1655,6.182,0.108,0.3128,48.1,Critical,1
1780,20656.0,1345,96.3,0.76,0.34,38.0,14.11,15.25,68.1,34.1,24.9,0.1809,0.1271,0.1097,1.687,0.1085,0.2795,49.6,Worn,3
1781,20666.1,929,185.7,1.76,0.23,33.1,15.32,21.48,59.9,27.8,26.6,0.225,0.2122,0.0772,5.818,0.121,0.3217,46.0,Critical,1
1782,20675.2,1112,246.7,1.23,0.28,36.9,11.93,17.78,49.5,26.8,25.4,0.1294,0.0564,0.0709,2.094,0.0242,0.2965,49.3,Worn,0
1783,20685.5,1196,176.3,1.26,0.3,35.1,14.53,20.95,59.2,26.4,22.9,0.2972,0.2067,0.1468,6.606,0.1123,0.3261,47.6,Critical,1
1784,20699.3,1194,211.6,1.63,0.3,42.4,15.69,22.73,60.8,24.9,27.6,0.2271,0.3041,0.1475,6.485,0.1225,0.3529,42.5,Critical,1
1785,20710.5,1141,159.2,1.06,0.29,46.7,13.64,19.77,66.0,29.0,23.4,0.1104,0.1389,0.132,2.175,0.0271,0.2923,46.8,Worn,0
1786,20722.3,1299,190.9,1.98,0.33,33.9,12.61,17.39,62.8,28.6,25.1,0.08,0.1523,0.0665,1.76,0.0289,0.2732,44.5,Worn,0
1787,20732.2,1171,184.3,0.98,0.29,36.0,14.35,19.69,60.8,28.8,27.8,0.2538,0.1729,0.1149,5.621,0.1381,0.318,43.9,Critical,1
1788,20741.8,908,198.1,0.96,0.23,39.3,14.8,21.49,55.2,25.5,26.6,0.266,0.1162,0.1,6.189,0.0993,0.307,46.4,Critical,1
1789,20753.0,1297,216.1,1.76,0.33,33.3,16.95,23.69,61.2,28.1,29.4,0.2287,0.1361,0.0856,5.351,0.1283,0.308,44.1,Critical,1
1790,20766.3,1172,204.0,1.79,0.29,41.6,15.23,22.83,60.9,27.8,24.9,0.2116,0.1776,0.1728,5.756,0.1066,0.3006,45.7,Critical,1
1791,20776.7,1307,177.4,1.53,0.33,41.9,16.08,22.37,61.3,27.7,31.1,0.3111,0.1988,0.1548,6.173,0.1083,0.3331,52.6,Critical,1
1792,20791.6,1335,234.7,1.56,0.34,39.8,16.08,22.58,63.2,28.3,26.0,0.3371,0.1234,0.1144,5.771,0.1136,0.3307,49.0,Critical,1
1793,20801.6,1236,189.6,1.19,0.31,36.3,14.04,18.85,61.8,27.8,25.8,0.1502,0.096,0.0911,2.001,0.0229,0.2988,47.7,Worn,0
1794,20812.2,1238,192.4,1.91,0.31,33.9,15.96,20.85,57.9,26.6,27.5,0.2436,0.119,0.0921,5.441,0.1057,0.3142,43.1,Critical,1
1795,20823.9,945,181.3,1.32,0.24,33.3,16.08,20.23,54.4,28.3,28.6,0.2845,0.1446,0.1142,6.038,0.1099,0.314,44.5,Critical,1
1796,20834.3,893,193.5,1.67,0.22,41.2,16.14,23.19,57.3,25.2,27.4,0.2836,0.119,0.14,6.184,0.1131,0.3167,48.3,Critical,1
1797,20842.6,1224,169.5,1.45,0.31,43.2,13.37,17.55,58.2,28.0,22.6,0.0993,0.0685,0.1257,2.239,0.0332,0.2851,50.8,Worn,0
1798,20851.0,1373,158.9,1.47,0.35,32.9,16.37,22.82,64.4,27.5,28.0,0.2808,0.1667,0.2146,6.285,0.1278,0.3034,48.1,Critical,1
1799,20864.4,1364,259.0,1.97,0.34,50.8,13.69,20.6,61.7,24.1,25.6,0.173,0.182,0.0742,1.92,0.0319,0.2996,45.8,Worn,0
1800,20872.6,1054,187.1,1.1,0.26,42.4,12.57,18.67,59.7,28.6,26.1,0.1242,0.1559,0.0959,1.553,0.0258,0.281,49.4,Worn,0
1801,20882.3,1386,124.3,2.52,0.35,44.2,15.71,21.89,58.6,27.0,29.0,0.1148,0.214,0.1783,5.818,0.1094,0.3043,43.5,Critical,1
1802,20894.6,1252,199.0,1.25,0.31,42.9,12.66,17.48,61.4,27.8,26.1,0.1561,0.1406,0.0837,1.901,0.0269,0.289,50.6,Worn,0
1803,20903.3,1322,180.7,1.8,0.33,26.5,15.35,20.89,56.1,24.2,23.5,0.2411,0.1724,0.1046,6.111,0.1297,0.3334,45.4,Critical,1
1804,20913.5,872,193.4,1.96,0.22,36.0,15.04,21.61,56.0,28.9,25.6,0.2641,0.1754,0.144,5.595,0.1133,0.3357,41.0,Critical,1
1805,20923.9,1152,214.1,2.04,0.29,33.8,15.92,22.34,54.6,29.7,26.4,0.3016,0.0876,0.0708,6.448,0.1117,0.3177,48.8,Critical,1
1806,20934.4,1225,147.1,1.64,0.31,51.1,15.57,23.85,60.7,26.2,30.2,0.1969,0.1534,0.0717,6.755,0.1207,0.3154,47.6,Critical,1
1807,20946.9,1352,197.3,1.39,0.34,39.4,15.4,22.42,51.1,27.4,28.1,0.268,0.1131,0.1234,6.512,0.1018,0.3286,52.8,Critical,1
1808,20961.6,1155,176.2,1.76,0.29,37.1,15.65,21.59,59.1,28.8,27.8,0.1955,0.1487,0.1488,5.87,0.1096,0.3005,44.9,Critical,1
1809,20974.4,1073,219.6,1.78,0.27,53.2,15.52,25.09,61.6,28.8,28.4,0.2135,0.1658,0.1007,5.856,0.1147,0.3297,48.1,Critical,1
1810,20984.3,1153,186.2,1.1,0.29,29.3,15.64,21.42,55.8,27.8,26.5,0.3912,0.2515,0.1422,6.273,0.1022,0.3208,47.1,Critical,1
1811,20998.5,849,242.1,1.72,0.21,49.3,15.15,23.74,61.4,28.7,25.0,0.1984,0.0955,0.0619,5.798,0.1107,0.3215,41.7,Critical,1
1812,21007.1,1013,186.8,1.72,0.25,36.4,13.91,19.93,62.7,28.5,24.8,0.2907,0.1272,0.1652,6.014,0.1105,0.3212,45.8,Critical,1
1813,21017.6,1137,219.7,1.78,0.29,37.2,15.9,22.37,58.1,28.9,26.4,0.187,0.1165,0.1047,6.067,0.1153,0.3265,48.3,Critical,1
1814,21025.9,1016,146.1,1.61,0.26,40.7,12.54,17.55,56.9,28.0,26.5,0.2281,0.1256,0.1063,1.66,0.029,0.2937,46.4,Worn,0
1815,21039.5,1361,182.9,1.43,0.34,28.1,15.9,22.7,57.8,26.6,27.8,0.3655,0.1589,0.1253,6.301,0.1114,0.3506,48.6,Critical,1
1816,21052.4,1301,146.1,1.5,0.33,40.0,16.13,22.56,60.7,29.5,22.2,0.2045,0.1663,0.1061,6.427,0.1171,0.3134,46.8,Critical,1
1817,21063.0,1250,201.3,2.01,0.31,34.1,15.66,20.03,55.5,25.6,29.1,0.2335,0.1532,0.1111,5.88,0.1299,0.3389,43.0,Critical,1
1818,21073.2,1289,139.9,1.41,0.32,41.5,15.79,21.34,62.0,30.3,30.4,0.3039,0.1136,0.086,6.395,0.1193,0.3178,46.6,Critical,1
1819,21083.0,1404,146.5,1.05,0.35,34.9,12.95,18.73,58.7,25.5,24.8,0.1553,0.1303,0.0727,2.092,0.0225,0.2877,44.0,Worn,0
1820,21091.3,1323,205.6,2.2,0.33,37.5,15.58,22.32,66.1,29.5,27.4,0.2096,0.1885,0.1053,6.172,0.1214,0.3154,51.3,Critical,1
1821,21103.4,1359,212.8,2.21,0.34,43.7,15.64,23.04,56.1,28.3,28.0,0.1865,0.1467,0.107,6.251,0.0973,0.3081,43.1,Critical,1
1822,21117.8,1419,168.6,0.76,0.36,42.7,13.83,18.78,56.8,29.8,28.0,0.1185,0.1006,0.0872,2.046,0.0282,0.2951,47.1,Worn,0
1823,21127.5,1302,171.1,1.5,0.33,46.4,14.34,19.02,64.1,26.9,27.7,0.2536,0.1841,0.1226,2.523,0.0329,0.2963,44.7,Worn,0
1824,21138.1,1156,173.0,2.17,0.29,49.1,15.25,23.77,53.5,25.8,25.8,0.1621,0.1563,0.1535,5.616,0.126,0.3056,42.6,Critical,1
1825,21153.1,1196,167.4,1.25,0.3,37.6,16.08,22.25,59.7,26.5,29.1,0.2988,0.1882,0.1354,6.328,0.0877,0.3058,53.5,Critical,1
1826,21162.0,1161,219.1,1.49,0.29,33.9,14.94,20.82,61.2,27.8,26.7,0.1493,0.1554,0.1322,5.968,0.0952,0.3059,49.3,Critical,1
1827,21172.9,1258,195.9,1.18,0.32,38.8,13.75,18.73,63.6,27.7,27.7,0.2114,0.0416,0.1148,2.14,0.0183,0.2914,42.1,Worn,0
1828,21182.5,1194,146.3,2.16,0.3,36.5,15.16,21.84,57.1,27.4,25.7,0.2127,0.2165,0.1637,6.442,0.1072,0.311,48.8,Critical,1
1829,21195.7,1312,181.8,1.53,0.33,34.9,16.59,21.14,61.1,29.6,27.7,0.4119,0.0961,0.1726,5.576,0.1077,0.3417,43.5,Critical,1
1830,21204.4,1360,164.9,1.91,0.34,39.4,14.02,16.83,54.7,27.6,28.2,0.2136,0.1334,0.0399,1.799,0.0218,0.291,49.2,Worn,0
1831,21216.5,1196,184.2,1.68,0.3,46.6,13.22,19.12,62.6,26.3,29.5,0.168,0.1035,0.1044,1.832,0.026,0.2959,50.7,Worn,0
1832,21229.6,1361,212.7,1.84,0.34,32.9,15.12,21.86,63.3,25.5,27.0,0.2269,0.1737,0.1041,6.048,0.1214,0.3118,41.5,Critical,1
1833,21239.9,1138,237.5,1.37,0.29,44.6,15.21,25.01,55.7,28.7,26.6,0.3195,0.2193,0.0855,6.364,0.0996,0.3374,47.9,Critical,1
1834,21252.0,1206,228.3,1.19,0.3,39.1,15.08,22.69,57.0,29.6,24.5,0.1911,0.0948,0.055,6.13,0.1336,0.305,44.2,Critical,1
1835,21266.2,1386,169.7,1.21,0.35,32.6,15.37,19.21,61.2,26.3,28.1,0.2429,0.1274,0.0479,5.831,0.1139,0.3233,45.1,Critical,1
1836,21276.6,1061,223.9,2.36,0.27,30.2,15.75,21.34,59.9,30.4,26.1,0.185,0.0931,0.1353,5.503,0.1042,0.3141,38.9,Critical,1
1837,21289.9,1206,150.5,1.7,0.3,35.4,16.04,21.13,61.7,30.4,27.5,0.0285,0.1281,0.1245,5.916,0.1003,0.3229,46.7,Critical,1
1838,21298.9,1465,142.7,2.06,0.37,29.4,13.23,15.36,63.5,26.7,27.6,0.1848,0.1264,0.0771,1.994,0.0252,0.2975,44.5,Worn,0
1839,21312.3,758,178.2,1.2,0.19,40.9,14.49,21.27,62.9,30.1,23.7,0.1832,0.1336,0.1579,6.306,0.1074,0.3503,47.5,Critical,1
1840,21326.0,1234,201.4,1.0,0.31,43.0,15.72,20.84,58.9,28.2,29.9,0.2547,0.1004,0.0741,6.496,0.1071,0.3702,47.2,Critical,1
1841,21334.4,1255,197.6,2.37,0.32,46.7,16.84,23.4,60.0,29.7,27.4,0.2632,0.171,0.1555,5.731,0.1133,0.3286,48.0,Critical,1
1842,21343.3,1094,228.4,1.51,0.28,33.7,14.72,19.56,58.5,27.9,29.2,0.2546,0.1274,0.1082,6.572,0.1379,0.3662,50.5,Critical,1
1843,21353.0,1040,202.6,1.74,0.26,24.7,14.55,20.43,59.9,28.2,27.9,0.3149,0.1548,0.1694,6.402,0.0842,0.349,50.1,Critical,1
1844,21365.5,1067,141.0,1.41,0.27,37.3,15.32,21.41,55.3,29.3,29.3,0.2929,0.1817,0.0722,6.823,0.1142,0.3595,45.5,Critical,1
1845,21378.6,995,154.1,1.59,0.25,48.6,15.11,24.43,59.9,29.9,23.7,0.0888,0.1485,0.1897,6.585,0.0859,0.3232,43.1,Critical,1
1846,21392.9,1255,124.5,1.77,0.32,35.6,14.2,17.32,59.5,29.1,27.8,0.1854,0.1811,0.0716,1.609,0.0224,0.2817,45.2,Worn,0
1847,21405.2,1134,150.1,1.89,0.29,35.4,15.78,22.36,60.8,28.6,30.7,0.353,0.231,0.1117,6.266,0.1036,0.3054,46.3,Critical,1
1848,21416.3,926,198.1,0.96,0.23,35.5,13.55,21.73,58.0,30.9,31.4,0.3133,0.1652,0.1159,6.31,0.1017,0.358,47.4,Critical,1
1849,21427.8,1201,160.8,1.47,0.3,33.8,14.89,21.1,63.8,27.4,25.9,0.1999,0.2515,0.0994,6.145,0.0934,0.3065,46.8,Critical,1
1850,21438.7,1062,165.7,2.09,0.27,31.0,14.58,20.8,51.4,26.9,30.5,0.2905,0.1063,0.1629,6.679,0.1216,0.351,46.7,Critical,1
1851,21451.7,994,119.7,1.39,0.25,33.9,14.78,20.69,55.6,28.0,28.5,0.2702,0.1514,0.0926,6.553,0.1243,0.3422,47.5,Critical,1
1852,21462.7,1417,178.1,1.88,0.36,38.1,17.32,24.15,60.4,28.4,29.1,0.2391,0.1345,0.0761,5.507,0.1301,0.3642,47.5,Critical,1
1853,21473.7,1202,222.1,1.48,0.3,20,15.01,18.67,55.4,30.2,29.6,0.1912,0.1831,0.0907,6.345,0.1006,0.3023,52.0,Critical,1
1854,21484.0,1019,186.8,1.7,0.26,33.7,15.25,20.72,53.6,28.5,27.7,0.3178,0.2116,0.0918,6.634,0.1226,0.3332,42.2,Critical,1
1855,21497.0,1075,119.2,0.83,0.27,48.0,14.18,22.01,58.8,27.3,25.3,0.3308,0.1655,0.1293,6.135,0.1677,0.3391,41.8,Critical,1
1856,21509.9,1142,187.0,1.76,0.29,34.7,16.33,21.63,57.8,29.4,26.7,0.144,0.1623,0.1739,6.638,0.1139,0.3443,43.1,Critical,1
1857,21523.9,1244,200.5,0.79,0.31,27.3,15.42,21.05,63.2,23.6,26.2,0.2557,0.2115,0.2143,6.52,0.136,0.3443,47.1,Critical,1
1858,21534.3,1216,200.0,1.91,0.31,30.2,15.69,19.96,57.5,29.8,26.4,0.3582,0.2299,0.0596,6.114,0.1557,0.3132,46.4,Critical,1
1859,21546.9,1271,189.3,1.47,0.32,27.4,16.01,20.13,58.3,25.7,29.0,0.1113,0.151,0.0979,5.966,0.1077,0.313,46.0,Critical,1
1860,21558.9,1312,149.7,1.74,0.33,44.7,16.42,22.02,61.6,29.0,25.7,0.3281,0.1844,0.122,5.757,0.1155,0.3157,38.7,Critical,1
1861,21568.0,1213,158.2,1.72,0.3,51.2,15.28,22.21,58.0,21.3,30.0,0.2494,0.2493,0.1507,6.202,0.128,0.3231,56.8,Critical,1
1862,21576.2,1250,176.3,1.67,0.31,33.9,13.13,17.07,62.0,31.0,28.5,0.1361,0.1125,0.0387,2.314,0.0308,0.2965,41.7,Worn,0
1863,21590.9,1384,232.1,1.09,0.35,45.9,16.21,23.42,55.6,27.8,23.5,0.2806,0.2187,0.1697,6.129,0.139,0.3268,46.8,Critical,1
1864,21599.0,1293,194.2,1.36,0.32,30.5,15.4,20.94,61.2,30.0,27.3,0.1644,0.1717,0.106,5.724,0.1241,0.3394,49.9,Critical,1
1865,21613.5,1249,166.2,1.83,0.31,38.4,15.0,21.13,64.1,28.2,26.7,0.2753,0.1777,0.183,5.735,0.1244,0.3573,45.0,Critical,1
1866,21626.8,1092,160.6,1.79,0.27,45.3,15.57,22.81,62.1,30.6,25.8,0.2655,0.103,0.1665,6.315,0.1044,0.3446,48.5,Critical,1
1867,21640.1,1048,218.3,1.97,0.26,39.1,14.96,23.02,57.5,32.1,25.9,0.3625,0.2111,0.147,5.692,0.1092,0.3343,50.0,Critical,1
1868,21654.2,1165,165.2,1.96,0.29,21.5,15.56,20.93,60.4,31.1,28.1,0.2897,0.1655,0.1259,5.977,0.1012,0.3171,42.5,Critical,1
1869,21663.8,1111,166.9,1.52,0.28,55.6,15.94,25.54,66.0,25.8,26.1,0.2477,0.1851,0.2133,5.734,0.1153,0.3269,42.9,Critical,1
1870,21678.6,1292,150.9,1.26,0.32,38.8,14.68,22.33,60.4,30.0,27.3,0.2511,0.1932,0.0685,5.636,0.1122,0.305,44.8,Critical,1
1871,21692.4,1161,175.0,1.47,0.29,36.5,14.56,21.57,60.3,27.0,29.3,0.3186,0.1348,0.133,6.276,0.1356,0.3603,48.1,Critical,1
1872,21700.7,1198,203.1,1.24,0.3,32.4,15.17,21.57,62.0,25.6,28.9,0.1956,0.1668,0.166,6.264,0.118,0.3335,45.8,Critical,1
1873,21713.4,1098,181.7,1.41,0.28,41.2,15.67,22.52,53.6,28.4,25.5,0.3055,0.2254,0.0995,6.278,0.0937,0.3136,46.0,Critical,1
1874,21725.1,1252,221.5,1.01,0.31,47.4,16.24,23.28,58.5,30.0,27.2,0.2614,0.1186,0.1661,5.6,0.1102,0.3354,46.3,Critical,1
1875,21737.9,1026,196.3,2.38,0.26,28.9,15.03,22.66,63.7,26.6,26.5,0.2546,0.2232,0.1196,6.821,0.1005,0.3347,50.9,Critical,1
1876,21752.1,949,175.2,1.55,0.24,40.4,11.13,17.25,61.0,26.2,26.6,0.2181,0.1857,0.122,1.581,0.0238,0.2888,40.8,Worn,0
1877,21762.1,1244,170.1,1.48,0.31,49.6,12.92,19.8,57.6,26.4,27.4,0.1212,0.0908,0.0623,2.117,0.0244,0.2965,44.8,Worn,0
1878,21773.8,1086,162.8,1.79,0.27,20,15.72,18.86,54.9,28.0,28.8,0.2931,0.2828,0.0471,6.425,0.142,0.3167,45.0,Critical,1
1879,21785.9,1360,163.0,1.49,0.34,28.3,15.54,20.85,63.8,27.7,25.8,0.3364,0.2198,0.0993,6.695,0.1118,0.3518,44.0,Critical,1
1880,21798.5,1272,137.2,0.69,0.32,43.3,15.65,21.92,60.4,26.3,26.6,0.4082,0.1654,0.0405,5.788,0.1015,0.312,49.8,Critical,1
1881,21807.3,1282,201.2,1.27,0.32,35.7,15.28,20.45,60.4,26.4,25.1,0.1841,0.2281,0.1206,5.79,0.1231,0.3415,54.3,Critical,1
1882,21819.4,1092,158.5,1.29,0.27,29.9,14.58,20.54,58.3,28.4,25.7,0.29,0.1457,0.0864,5.742,0.1221,0.3256,46.1,Critical,1
1883,21830.2,1025,181.3,1.98,0.26,44.3,15.62,24.68,59.3,27.5,30.5,0.2375,0.1804,0.1321,5.932,0.1157,0.3371,52.8,Critical,1
1884,21839.1,1181,154.3,1.57,0.3,26.4,16.09,18.19,59.6,28.0,25.3,0.2065,0.179,0.1111,6.297,0.1334,0.3526,56.7,Critical,1
1885,21852.0,981,157.4,1.97,0.25,47.9,15.58,21.83,54.4,30.2,26.9,0.3295,0.1433,0.167,6.89,0.1271,0.3591,42.2,Critical,1
1886,21864.9,1565,151.1,1.52,0.39,46.9,16.68,23.66,64.6,25.0,25.1,0.2234,0.1066,0.153,5.964,0.1478,0.3669,49.1,Critical,1
1887,21878.0,1413,180.5,0.59,0.36,37.8,16.5,21.86,61.1,29.7,25.8,0.1868,0.2075,0.0972,5.809,0.096,0.3253,49.4,Critical,1
1888,21892.9,776,214.9,1.88,0.2,27.9,13.46,19.78,61.0,25.8,34.6,0.1642,0.1867,0.1188,5.488,0.1137,0.322,46.2,Critical,1
1889,21903.0,989,176.9,0.86,0.25,36.0,14.49,20.86,60.8,30.6,28.2,0.3434,0.164,0.1109,6.111,0.1062,0.3199,48.9,Critical,1
1890,21914.0,1259,169.8,0.85,0.32,42.3,14.64,21.79,60.3,27.7,26.1,0.2249,0.0835,0.2013,6.31,0.0998,0.3138,47.6,Critical,1
1891,21924.7,1306,189.1,1.26,0.33,20,14.51,19.46,57.4,23.1,29.1,0.2505,0.173,0.1319,6.108,0.1014,0.322,50.8,Critical,1
1892,21934.6,1048,148.8,1.35,0.26,27.3,14.49,21.21,57.5,27.0,25.4,0.2918,0.1415,0.1365,5.931,0.1378,0.318,46.4,Critical,1
1893,21945.0,1212,194.7,0.98,0.3,45.0,15.83,21.92,62.1,27.8,27.5,0.3658,0.1744,0.0659,5.791,0.1165,0.3521,39.7,Critical,1
1894,21953.0,1285,176.1,1.6,0.32,34.3,16.02,22.72,58.4,30.7,22.5,0.1804,0.1509,0.1713,6.278,0.1193,0.3126,52.7,Critical,1
1895,21965.0,949,145.1,1.51,0.24,43.5,15.13,22.38,54.8,28.1,23.9,0.1604,0.253,0.1522,6.503,0.1104,0.3597,53.0,Critical,1
1896,21974.7,1172,189.6,1.94,0.29,33.9,15.47,24.71,63.5,27.0,27.5,0.27,0.2099,0.1295,6.885,0.1156,0.3426,43.9,Critical,1
1897,21987.5,1275,187.9,1.22,0.32,20,14.94,20.45,57.8,27.9,24.6,0.2568,0.1675,0.118,5.87,0.1114,0.3337,51.3,Critical,1
1898,21996.7,1189,168.6,1.2,0.3,32.7,16.22,22.21,58.5,28.4,23.0,0.2359,0.0779,0.1426,5.683,0.1178,0.3359,47.9,Critical,1
1899,22007.5,1394,212.0,1.46,0.35,34.4,15.39,21.09,64.4,28.6,27.0,0.2611,0.1749,0.1398,6.538,0.0988,0.3711,51.9,Critical,1
1900,22015.7,1390,178.6,1.47,0.35,22.7,16.63,19.78,56.2,29.0,24.5,0.2954,0.1765,0.1503,6.046,0.1077,0.3466,48.3,Critical,1
1901,22024.1,1068,196.5,1.47,0.27,36.6,15.55,20.93,60.3,27.9,29.4,0.3151,0.2366,0.1183,6.74,0.1162,0.351,43.2,Critical,1
1902,22038.2,1130,190.7,0.8,0.28,38.9,14.31,20.15,56.1,25.0,29.6,0.2832,0.2017,0.1971,5.43,0.1308,0.3058,49.1,Critical,1
1903,22051.4,931,237.7,1.11,0.23,45.1,13.83,23.32,59.1,30.8,26.6,0.2868,0.1294,0.1749,5.863,0.1328,0.3562,45.4,Critical,1
1904,22064.7,1183,193.4,1.49,0.3,37.3,16.31,22.33,60.9,28.3,29.2,0.2854,0.2037,0.1092,6.456,0.0987,0.3023,37.9,Critical,1
1905,22079.1,1150,188.8,1.57,0.29,38.4,14.61,21.69,62.3,27.7,27.0,0.2153,0.2275,0.0938,7.017,0.1214,0.3413,45.7,Critical,1
1906,22093.9,1057,176.7,0.89,0.27,21.4,13.9,19.96,60.5,26.2,27.8,0.2181,0.1932,0.0619,5.79,0.0883,0.3495,51.8,Critical,1
1907,22104.8,1304,205.9,1.42,0.33,30.9,16.14,19.94,59.4,25.4,24.9,0.2164,0.2103,0.2056,6.218,0.1156,0.321,46.2,Critical,1
1908,22118.5,1207,172.4,2.08,0.3,27.1,15.06,20.8,59.2,29.1,28.2,0.2609,0.1602,0.1256,5.61,0.1314,0.3506,42.6,Critical,1
1909,22130.5,1188,201.2,1.32,0.3,39.2,15.22,22.69,66.9,27.9,26.0,0.1206,0.1489,0.1249,6.909,0.1209,0.3679,39.4,Critical,1
1910,22144.5,995,132.3,1.09,0.25,39.3,14.97,23.18,61.9,27.3,29.4,0.1994,0.1655,0.0734,5.716,0.1492,0.3333,47.5,Critical,1
1911,22155.3,1257,138.5,0.9,0.32,39.1,14.8,21.87,62.1,24.0,24.4,0.2896,0.1999,0.0805,5.582,0.1501,0.3417,50.8,Critical,1
1912,22166.6,1221,147.2,1.49,0.31,43.7,15.48,24.27,63.8,27.7,28.7,0.3022,0.1668,0.0887,6.328,0.102,0.3281,49.2,Critical,1
1913,22178.7,997,211.0,0.75,0.25,36.0,13.86,20.8,63.0,27.1,24.5,0.1897,0.1481,0.0696,6.068,0.1222,0.3433,46.8,Critical,1
1914,22189.8,895,189.7,0.62,0.22,25.9,14.43,21.61,65.1,27.2,28.9,0.3182,0.0972,0.1124,5.762,0.1344,0.3493,43.7,Critical,1
1915,22204.5,824,226.7,1.2,0.21,27.3,14.22,20.9,57.1,28.4,29.6,0.2093,0.1366,0.0504,5.765,0.0964,0.3414,40.6,Critical,1
1916,22216.6,1184,169.5,1.42,0.3,28.0,15.49,19.44,60.6,27.0,26.5,0.2142,0.1089,0.1342,6.183,0.1341,0.3218,43.7,Critical,1
1917,22230.4,1101,253.5,2.27,0.28,29.3,14.54,22.13,58.8,25.3,26.1,0.2691,0.17,0.1247,5.624,0.0963,0.3241,44.8,Critical,1
1918,22244.1,1100,144.9,1.22,0.28,39.3,14.47,23.09,60.6,25.3,28.0,0.2982,0.01,0.1761,6.44,0.0937,0.3278,47.0,Critical,1
1919,22252.1,1166,250.9,1.04,0.29,34.1,14.76,23.41,59.0,30.0,26.5,0.2415,0.1399,0.1111,6.436,0.1282,0.3404,50.3,Critical,1
1920,22266.1,1331,171.4,0.99,0.33,37.9,15.44,22.37,59.4,30.1,26.2,0.2043,0.0926,0.097,6.565,0.1278,0.3459,47.0,Critical,1
1921,22280.4,1218,164.6,1.71,0.31,22.0,15.46,18.83,57.7,27.9,29.3,0.1543,0.1792,0.1155,5.916,0.1362,0.3135,44.7,Critical,1
1922,22292.0,1349,171.5,2.65,0.34,26.0,15.27,20.17,58.3,26.9,25.0,0.2925,0.0528,0.126,5.778,0.1452,0.3173,43.2,Critical,1
1923,22305.2,1323,225.0,1.22,0.33,41.2,16.6,20.33,66.2,29.7,26.0,0.2929,0.2099,0.0596,5.875,0.13,0.328,45.7,Critical,1
1924,22319.5,1068,181.7,2.55,0.27,36.4,14.64,22.09,62.5,24.3,30.2,0.1612,0.2108,0.1508,5.546,0.1095,0.3385,46.1,Critical,1
1925,22330.1,1185,226.3,1.57,0.3,29.7,14.35,16.63,60.8,27.6,28.4,0.1894,0.1117,0.0724,2.421,0.0306,0.2984,50.1,Worn,0
1926,22344.0,834,238.0,1.51,0.21,36.4,13.94,21.9,55.7,30.2,27.8,0.3762,0.0624,0.1559,5.914,0.1171,0.3291,41.3,Critical,1
1927,22352.4,1097,242.5,1.71,0.28,38.4,14.77,22.71,49.9,26.1,25.0,0.2247,0.1928,0.2033,5.481,0.1356,0.3177,43.6,Critical,1
1928,22365.7,1037,157.6,1.09,0.26,32.6,14.08,17.95,60.6,26.4,22.8,0.163,0.2314,0.1598,6.17,0.0939,0.3303,45.6,Critical,1
1929,22378.6,1314,230.9,1.37,0.33,35.3,16.05,21.39,60.1,28.8,25.1,0.2814,0.2033,0.13,6.499,0.1214,0.3479,41.2,Critical,1
1930,22388.6,1091,206.6,1.27,0.27,22.7,15.44,19.57,61.8,29.8,28.1,0.3185,0.1639,0.1031,6.368,0.1055,0.362,46.5,Critical,1
1931,22398.2,989,225.7,1.37,0.25,28.4,14.55,21.29,55.2,28.9,26.1,0.3646,0.1245,0.1115,6.171,0.1389,0.3332,48.1,Critical,1
1932,22412.2,1026,174.0,0.9,0.26,47.0,14.43,21.62,54.1,25.9,27.0,0.2243,0.124,0.1029,6.698,0.1269,0.3122,46.9,Critical,1
1933,22423.8,1217,182.5,2.92,0.31,28.6,15.78,20.99,61.3,29.7,26.3,0.356,0.1815,0.0673,6.247,0.1395,0.3687,46.1,Critical,1
1934,22434.0,1208,180.1,1.92,0.3,29.2,16.26,21.74,60.8,24.6,26.3,0.1815,0.1504,0.1403,5.757,0.1148,0.3294,49.5,Critical,1
1935,22446.5,1097,197.3,1.77,0.28,32.7,16.6,19.88,56.6,30.2,30.3,0.1963,0.0503,0.1359,5.884,0.1244,0.3473,48.3,Critical,1
1936,22461.0,1147,195.7,1.23,0.29,35.5,15.41,21.53,59.4,28.1,26.9,0.1368,0.1836,0.1732,6.042,0.1173,0.3564,47.7,Critical,1
